V4_0,Time_codelist,Time,Geography_codelist,Geography,DATAMARKING_codelist,DATAMARKING,Indicators_codelist,Indicators,Measure_codelist,Measure
29.89,,2013/14*,E07000147,,,,,9-10 ,,Life
,,2014/15*,E07000147,,,x,,0-4,,Life
,,2014/15*,E07000147,,,x,, 5-6 ,,Life
46.53,,2014/15*,E07000147,,,,,7-8  ,,Life
27.89,,2014/15*,E07000147,,,,,9-10 ,,Life
,,2015/16*,E07000147,,,x,,0-4,,Life
,,2015/16*,E07000147,,,x,, 5-6 ,,Life
45.12,,2015/16*,E07000147,,,,,7-8  ,,Life
28.56,,2015/16*,E07000147,,,,,9-10 ,,Life
,,2016/17*,E07000147,,,x,,0-4,,Life
,,2016/17*,E07000147,,,x,, 5-6 ,,Life
48.92,,2016/17*,E07000147,,,,,7-8  ,,Life
34.06,,2016/17*,E07000147,,,,,9-10 ,,Life
,,2011/12,E07000148,,,x,,0-4,,Life
17.11,,2011/12,E07000148,,,,, 5-6 ,,Life
56.66,,2011/12,E07000148,,,,,7-8  ,,Life
21.44,,2011/12,E07000148,,,,,9-10 ,,Life
,,2012/13*,E07000148,,,x,,0-4,,Life
14.88,,2012/13*,E07000148,,,,, 5-6 ,,Life
50.61,,2012/13*,E07000148,,,,,7-8  ,,Life
27.11,,2012/13*,E07000148,,,,,9-10 ,,Life
,,2013/14*,E07000148,,,x,,0-4,,Life
24.21,,2013/14*,E07000148,,,,, 5-6 ,,Life
46.65,,2013/14*,E07000148,,,,,7-8  ,,Life
25.8,,2013/14*,E07000148,,,,,9-10 ,,Life
,,2014/15*,E07000148,,,x,,0-4,,Life
,,2014/15*,E07000148,,,x,, 5-6 ,,Life
56.38,,2014/15*,E07000148,,,,,7-8  ,,Life
29.18,,2014/15*,E07000148,,,,,9-10 ,,Life
,,2015/16*,E07000148,,,x,,0-4,,Life
,,2015/16*,E07000148,,,x,, 5-6 ,,Life
57.27,,2015/16*,E07000148,,,,,7-8  ,,Life
,,2015/16*,E07000148,,,x,,9-10 ,,Life
,,2016/17*,E07000148,,,x,,0-4,,Life
,,2016/17*,E07000148,,,x,, 5-6 ,,Life
60.12,,2016/17*,E07000148,,,,,7-8  ,,Life
27.04,,2016/17*,E07000148,,,,,9-10 ,,Life
,,2011/12,E07000149,,,x,,0-4,,Life
,,2011/12,E07000149,,,x,, 5-6 ,,Life
53.44,,2011/12,E07000149,,,,,7-8  ,,Life
32.92,,2011/12,E07000149,,,,,9-10 ,,Life
,,2012/13*,E07000149,,,x,,0-4,,Life
,,2012/13*,E07000149,,,x,, 5-6 ,,Life
51.46,,2012/13*,E07000149,,,,,7-8  ,,Life
31.97,,2012/13*,E07000149,,,,,9-10 ,,Life
,,2013/14*,E07000149,,,x,,0-4,,Life
,,2013/14*,E07000149,,,x,, 5-6 ,,Life
51.89,,2013/14*,E07000149,,,,,7-8  ,,Life
32.48,,2013/14*,E07000149,,,,,9-10 ,,Life
,,2014/15*,E07000149,,,x,,0-4,,Life
,,2014/15*,E07000149,,,x,, 5-6 ,,Life
52.49,,2014/15*,E07000149,,,,,7-8  ,,Life
33.69,,2014/15*,E07000149,,,,,9-10 ,,Life
,,2015/16*,E07000149,,,x,,0-4,,Life
,,2015/16*,E07000149,,,x,, 5-6 ,,Life
51.98,,2015/16*,E07000149,,,,,7-8  ,,Life
33.25,,2015/16*,E07000149,,,,,9-10 ,,Life
,,2016/17*,E07000149,,,x,,0-4,,Life
,,2016/17*,E07000149,,,x,, 5-6 ,,Life
49.84,,2016/17*,E07000149,,,,,7-8  ,,Life
40.82,,2016/17*,E07000149,,,,,9-10 ,,Life
4.94,,2011/12,E10000029,,,,,0-4,,Life
18.55,,2011/12,E10000029,,,,, 5-6 ,,Life
45.81,,2011/12,E10000029,,,,,7-8  ,,Life
30.69,,2011/12,E10000029,,,,,9-10 ,,Life
4.3,,2012/13*,E10000029,,,,,0-4,,Life
17.02,,2012/13*,E10000029,,,,, 5-6 ,,Life
50.92,,2012/13*,E10000029,,,,,7-8  ,,Life
27.75,,2012/13*,E10000029,,,,,9-10 ,,Life
4.76,,2013/14*,E10000029,,,,,0-4,,Life
14.39,,2013/14*,E10000029,,,,, 5-6 ,,Life
51.78,,2013/14*,E10000029,,,,,7-8  ,,Life
29.06,,2013/14*,E10000029,,,,,9-10 ,,Life
5.44,,2014/15*,E10000029,,,,,0-4,,Life
12.97,,2014/15*,E10000029,,,,, 5-6 ,,Life
52.81,,2014/15*,E10000029,,,,,7-8  ,,Life
28.77,,2014/15*,E10000029,,,,,9-10 ,,Life
4.38,,2015/16*,E10000029,,,,,0-4,,Life
12.76,,2015/16*,E10000029,,,,, 5-6 ,,Life
53.58,,2015/16*,E10000029,,,,,7-8  ,,Life
29.28,,2015/16*,E10000029,,,,,9-10 ,,Life
,,2016/17*,E10000029,,,x,,0-4,,Life
13.5,,2016/17*,E10000029,,,,, 5-6 ,,Life
49.37,,2016/17*,E10000029,,,,,7-8  ,,Life
34.26,,2016/17*,E10000029,,,,,9-10 ,,Life
,,2011/12,E07000200,,,x,,0-4,,Life
,,2011/12,E07000200,,,x,, 5-6 ,,Life
48.74,,2011/12,E07000200,,,,,7-8  ,,Life
35.39,,2011/12,E07000200,,,,,9-10 ,,Life
,,2012/13*,E07000200,,,x,,0-4,,Life
,,2012/13*,E07000200,,,x,, 5-6 ,,Life
50.66,,2012/13*,E07000200,,,,,7-8  ,,Life
27.86,,2012/13*,E07000200,,,,,9-10 ,,Life
,,2013/14*,E07000200,,,x,,0-4,,Life
,,2013/14*,E07000200,,,x,, 5-6 ,,Life
44.58,,2013/14*,E07000200,,,,,7-8  ,,Life
43.29,,2013/14*,E07000200,,,,,9-10 ,,Life
,,2014/15*,E07000200,,,x,,0-4,,Life
,,2014/15*,E07000200,,,x,, 5-6 ,,Life
54.2,,2014/15*,E07000200,,,,,7-8  ,,Life
25.6,,2014/15*,E07000200,,,,,9-10 ,,Life
,,2015/16*,E07000200,,,x,,0-4,,Life
,,2015/16*,E07000200,,,x,, 5-6 ,,Life
,,2015/16*,E07000200,,,x,,7-8  ,,Life
,,2015/16*,E07000200,,,x,,9-10 ,,Life
,,2016/17*,E07000200,,,x,,0-4,,Life
,,2016/17*,E07000200,,,x,, 5-6 ,,Life
,,2016/17*,E07000200,,,x,,7-8  ,,Life
,,2016/17*,E07000200,,,x,,9-10 ,,Life
,,2011/12,E07000201,,,x,,0-4,,Life
,,2011/12,E07000201,,,x,, 5-6 ,,Life
28.6,,2011/12,E07000201,,,,,7-8  ,,Life
38.0,,2011/12,E07000201,,,,,9-10 ,,Life
,,2012/13*,E07000201,,,x,,0-4,,Life
,,2012/13*,E07000201,,,x,, 5-6 ,,Life
,,2012/13*,E07000201,,,x,,7-8  ,,Life
,,2012/13*,E07000201,,,x,,9-10 ,,Life
,,2013/14*,E07000201,,,x,,0-4,,Life
,,2013/14*,E07000201,,,x,, 5-6 ,,Life
,,2013/14*,E07000201,,,x,,7-8  ,,Life
,,2013/14*,E07000201,,,x,,9-10 ,,Life
,,2014/15*,E07000201,,,x,,0-4,,Life
,,2014/15*,E07000201,,,x,, 5-6 ,,Life
,,2014/15*,E07000201,,,x,,7-8  ,,Life
,,2014/15*,E07000201,,,x,,9-10 ,,Life
,,2015/16*,E07000201,,,x,,0-4,,Life
,,2015/16*,E07000201,,,x,, 5-6 ,,Life
48.43,,2015/16*,E07000201,,,,,7-8  ,,Life
34.53,,2015/16*,E07000201,,,,,9-10 ,,Life
,,2016/17*,E07000201,,,x,,0-4,,Life
,,2016/17*,E07000201,,,x,, 5-6 ,,Life
,,2016/17*,E07000201,,,x,,7-8  ,,Life
,,2016/17*,E07000201,,,x,,9-10 ,,Life
,,2011/12,E07000202,,,x,,0-4,,Life
18.77,,2011/12,E07000202,,,,, 5-6 ,,Life
51.11,,2011/12,E07000202,,,,,7-8  ,,Life
24.04,,2011/12,E07000202,,,,,9-10 ,,Life
,,2012/13*,E07000202,,,x,,0-4,,Life
15.61,,2012/13*,E07000202,,,,, 5-6 ,,Life
48.62,,2012/13*,E07000202,,,,,7-8  ,,Life
33.2,,2012/13*,E07000202,,,,,9-10 ,,Life
,,2013/14*,E07000202,,,x,,0-4,,Life
21.17,,2013/14*,E07000202,,,,, 5-6 ,,Life
45.77,,2013/14*,E07000202,,,,,7-8  ,,Life
27.23,,2013/14*,E07000202,,,,,9-10 ,,Life
,,2014/15*,E07000202,,,x,,0-4,,Life
,,2014/15*,E07000202,,,x,, 5-6 ,,Life
51.5,,2014/15*,E07000202,,,,,7-8  ,,Life
21.13,,2014/15*,E07000202,,,,,9-10 ,,Life
,,2015/16*,E07000202,,,x,,0-4,,Life
20.45,,2015/16*,E07000202,,,,, 5-6 ,,Life
50.93,,2015/16*,E07000202,,,,,7-8  ,,Life
22.35,,2015/16*,E07000202,,,,,9-10 ,,Life
,,2016/17*,E07000202,,,x,,0-4,,Life
,,2016/17*,E07000202,,,x,, 5-6 ,,Life
53.29,,2016/17*,E07000202,,,,,7-8  ,,Life
29.2,,2016/17*,E07000202,,,,,9-10 ,,Life
,,2011/12,E07000203,,,x,,0-4,,Life
,,2011/12,E07000203,,,x,, 5-6 ,,Life
51.86,,2011/12,E07000203,,,,,7-8  ,,Life
30.58,,2011/12,E07000203,,,,,9-10 ,,Life
,,2012/13*,E07000203,,,x,,0-4,,Life
,,2012/13*,E07000203,,,x,, 5-6 ,,Life
,,2012/13*,E07000203,,,x,,7-8  ,,Life
,,2012/13*,E07000203,,,x,,9-10 ,,Life
,,2013/14*,E07000203,,,x,,0-4,,Life
,,2013/14*,E07000203,,,x,, 5-6 ,,Life
,,2013/14*,E07000203,,,x,,7-8  ,,Life
,,2013/14*,E07000203,,,x,,9-10 ,,Life
,,2014/15*,E07000203,,,x,,0-4,,Life
,,2014/15*,E07000203,,,x,, 5-6 ,,Life
,,2014/15*,E07000203,,,x,,7-8  ,,Life
,,2014/15*,E07000203,,,x,,9-10 ,,Life
,,2015/16*,E07000203,,,x,,0-4,,Life
,,2015/16*,E07000203,,,x,, 5-6 ,,Life
53.87,,2015/16*,E07000203,,,,,7-8  ,,Life
32.77,,2015/16*,E07000203,,,,,9-10 ,,Life
,,2016/17*,E07000203,,,x,,0-4,,Life
,,2016/17*,E07000203,,,x,, 5-6 ,,Life
,,2016/17*,E07000203,,,x,,7-8  ,,Life
,,2016/17*,E07000203,,,x,,9-10 ,,Life
,,2011/12,E07000204,,,x,,0-4,,Life
22.0,,2011/12,E07000204,,,,, 5-6 ,,Life
39.86,,2011/12,E07000204,,,,,7-8  ,,Life
31.64,,2011/12,E07000204,,,,,9-10 ,,Life
,,2012/13*,E07000204,,,x,,0-4,,Life
18.03,,2012/13*,E07000204,,,,, 5-6 ,,Life
52.53,,2012/13*,E07000204,,,,,7-8  ,,Life
24.79,,2012/13*,E07000204,,,,,9-10 ,,Life
,,2013/14*,E07000204,,,x,,0-4,,Life
,,2013/14*,E07000204,,,x,, 5-6 ,,Life
65.75,,2013/14*,E07000204,,,,,7-8  ,,Life
23.04,,2013/14*,E07000204,,,,,9-10 ,,Life
,,2014/15*,E07000204,,,x,,0-4,,Life
,,2014/15*,E07000204,,,x,, 5-6 ,,Life
56.29,,2014/15*,E07000204,,,,,7-8  ,,Life
32.65,,2014/15*,E07000204,,,,,9-10 ,,Life
,,2015/16*,E07000204,,,x,,0-4,,Life
,,2015/16*,E07000204,,,x,, 5-6 ,,Life
,,2015/16*,E07000204,,,x,,7-8  ,,Life
,,2015/16*,E07000204,,,x,,9-10 ,,Life
,,2016/17*,E07000204,,,x,,0-4,,Life
,,2016/17*,E07000204,,,x,, 5-6 ,,Life
,,2016/17*,E07000204,,,x,,7-8  ,,Life
,,2016/17*,E07000204,,,x,,9-10 ,,Life
,,2011/12,E07000205,,,x,,0-4,,Life
23.83,,2011/12,E07000205,,,,, 5-6 ,,Life
41.85,,2011/12,E07000205,,,,,7-8  ,,Life
30.71,,2011/12,E07000205,,,,,9-10 ,,Life
,,2012/13*,E07000205,,,x,,0-4,,Life
,,2012/13*,E07000205,,,x,, 5-6 ,,Life
53.59,,2012/13*,E07000205,,,,,7-8  ,,Life
26.98,,2012/13*,E07000205,,,,,9-10 ,,Life
,,2013/14*,E07000205,,,x,,0-4,,Life
,,2013/14*,E07000205,,,x,, 5-6 ,,Life
52.73,,2013/14*,E07000205,,,,,7-8  ,,Life
29.06,,2013/14*,E07000205,,,,,9-10 ,,Life
,,2014/15*,E07000205,,,x,,0-4,,Life
16.07,,2014/15*,E07000205,,,,, 5-6 ,,Life
50.97,,2014/15*,E07000205,,,,,7-8  ,,Life
27.93,,2014/15*,E07000205,,,,,9-10 ,,Life
,,2015/16*,E07000205,,,x,,0-4,,Life
,,2015/16*,E07000205,,,x,, 5-6 ,,Life
51.33,,2015/16*,E07000205,,,,,7-8  ,,Life
34.09,,2015/16*,E07000205,,,,,9-10 ,,Life
,,2016/17*,E07000205,,,x,,0-4,,Life
,,2016/17*,E07000205,,,x,, 5-6 ,,Life
,,2016/17*,E07000205,,,x,,7-8  ,,Life
,,2016/17*,E07000205,,,x,,9-10 ,,Life
,,2011/12,E07000206,,,x,,0-4,,Life
14.36,,2011/12,E07000206,,,,, 5-6 ,,Life
50.94,,2011/12,E07000206,,,,,7-8  ,,Life
30.22,,2011/12,E07000206,,,,,9-10 ,,Life
,,2012/13*,E07000206,,,x,,0-4,,Life
18.09,,2012/13*,E07000206,,,,, 5-6 ,,Life
50.24,,2012/13*,E07000206,,,,,7-8  ,,Life
27.46,,2012/13*,E07000206,,,,,9-10 ,,Life
,,2013/14*,E07000206,,,x,,0-4,,Life
18.66,,2013/14*,E07000206,,,,, 5-6 ,,Life
42.24,,2013/14*,E07000206,,,,,7-8  ,,Life
33.1,,2013/14*,E07000206,,,,,9-10 ,,Life
,,2014/15*,E07000206,,,x,,0-4,,Life
,,2014/15*,E07000206,,,x,, 5-6 ,,Life
51.56,,2014/15*,E07000206,,,,,7-8  ,,Life
30.65,,2014/15*,E07000206,,,,,9-10 ,,Life
,,2015/16*,E07000206,,,x,,0-4,,Life
,,2015/16*,E07000206,,,x,, 5-6 ,,Life
47.47,,2015/16*,E07000206,,,,,7-8  ,,Life
34.72,,2015/16*,E07000206,,,,,9-10 ,,Life
,,2016/17*,E07000206,,,x,,0-4,,Life
,,2016/17*,E07000206,,,x,, 5-6 ,,Life
,,2016/17*,E07000206,,,x,,7-8  ,,Life
,,2016/17*,E07000206,,,x,,9-10 ,,Life
6.77,,2011/12,E12000007,,,,,0-4,,Life
20.38,,2011/12,E12000007,,,,, 5-6 ,,Life
50.34,,2011/12,E12000007,,,,,7-8  ,,Life
22.51,,2011/12,E12000007,,,,,9-10 ,,Life
6.32,,2012/13*,E12000007,,,,,0-4,,Life
20.02,,2012/13*,E12000007,,,,, 5-6 ,,Life
52.69,,2012/13*,E12000007,,,,,7-8  ,,Life
20.98,,2012/13*,E12000007,,,,,9-10 ,,Life
5.55,,2013/14*,E12000007,,,,,0-4,,Life
18.46,,2013/14*,E12000007,,,,, 5-6 ,,Life
52.96,,2013/14*,E12000007,,,,,7-8  ,,Life
23.03,,2013/14*,E12000007,,,,,9-10 ,,Life
4.76,,2014/15*,E12000007,,,,,0-4,,Life
16.69,,2014/15*,E12000007,,,,, 5-6 ,,Life
53.45,,2014/15*,E12000007,,,,,7-8  ,,Life
25.1,,2014/15*,E12000007,,,,,9-10 ,,Life
4.63,,2015/16*,E12000007,,,,,0-4,,Life
15.84,,2015/16*,E12000007,,,,, 5-6 ,,Life
54.47,,2015/16*,E12000007,,,,,7-8  ,,Life
25.06,,2015/16*,E12000007,,,,,9-10 ,,Life
4.33,,2016/17*,E12000007,,,,,0-4,,Life
16.55,,2016/17*,E12000007,,,,, 5-6 ,,Life
53.33,,2016/17*,E12000007,,,,,7-8  ,,Life
25.79,,2016/17*,E12000007,,,,,9-10 ,,Life
7.91,,2011/12,E09000007,,,,,0-4,,Life
17.18,,2011/12,E09000007,,,,, 5-6 ,,Life
51.58,,2011/12,E09000007,,,,,7-8  ,,Life
23.33,,2011/12,E09000007,,,,,9-10 ,,Life
,,2012/13*,E09000007,,,x,,0-4,,Life
21.35,,2012/13*,E09000007,,,,, 5-6 ,,Life
60.68,,2012/13*,E09000007,,,,,7-8  ,,Life
14.32,,2012/13*,E09000007,,,,,9-10 ,,Life
6.53,,2013/14*,E09000007,,,,,0-4,,Life
17.25,,2013/14*,E09000007,,,,, 5-6 ,,Life
59.22,,2013/14*,E09000007,,,,,7-8  ,,Life
16.99,,2013/14*,E09000007,,,,,9-10 ,,Life
,,2014/15*,E09000007,,,x,,0-4,,Life
16.74,,2014/15*,E09000007,,,,, 5-6 ,,Life
60.3,,2014/15*,E09000007,,,,,7-8  ,,Life
17.27,,2014/15*,E09000007,,,,,9-10 ,,Life
,,2015/16*,E09000007,,,x,,0-4,,Life
15.8,,2015/16*,E09000007,,,,, 5-6 ,,Life
59.61,,2015/16*,E09000007,,,,,7-8  ,,Life
18.7,,2015/16*,E09000007,,,,,9-10 ,,Life
,,2016/17*,E09000007,,,x,,0-4,,Life
13.79,,2016/17*,E09000007,,,,, 5-6 ,,Life
63.18,,2016/17*,E09000007,,,,,7-8  ,,Life
20.53,,2016/17*,E09000007,,,,,9-10 ,,Life
,,2011/12,E09000001,,,x,,0-4,,Life
,,2011/12,E09000001,,,x,, 5-6 ,,Life
,,2011/12,E09000001,,,x,,7-8  ,,Life
,,2011/12,E09000001,,,x,,9-10 ,,Life
,,2012/13*,E09000001,,,x,,0-4,,Life
,,2012/13*,E09000001,,,x,, 5-6 ,,Life
,,2012/13*,E09000001,,,x,,7-8  ,,Life
,,2012/13*,E09000001,,,x,,9-10 ,,Life
,,2013/14*,E09000001,,,x,,0-4,,Life
,,2013/14*,E09000001,,,x,, 5-6 ,,Life
,,2013/14*,E09000001,,,x,,7-8  ,,Life
,,2013/14*,E09000001,,,x,,9-10 ,,Life
,,2014/15*,E09000001,,,x,,0-4,,Life
,,2014/15*,E09000001,,,x,, 5-6 ,,Life
,,2014/15*,E09000001,,,x,,7-8  ,,Life
,,2014/15*,E09000001,,,x,,9-10 ,,Life
,,2015/16*,E09000001,,,x,,0-4,,Life
,,2015/16*,E09000001,,,x,, 5-6 ,,Life
,,2015/16*,E09000001,,,x,,7-8  ,,Life
,,2015/16*,E09000001,,,x,,9-10 ,,Life
,,2016/17*,E09000001,,,x,,0-4,,Life
,,2016/17*,E09000001,,,x,, 5-6 ,,Life
,,2016/17*,E09000001,,,x,,7-8  ,,Life
,,2016/17*,E09000001,,,x,,9-10 ,,Life
10.01,,2011/12,E09000012,,,,,0-4,,Life
19.75,,2011/12,E09000012,,,,, 5-6 ,,Life
50.01,,2011/12,E09000012,,,,,7-8  ,,Life
20.24,,2011/12,E09000012,,,,,9-10 ,,Life
7.62,,2012/13*,E09000012,,,,,0-4,,Life
20.49,,2012/13*,E09000012,,,,, 5-6 ,,Life
54.55,,2012/13*,E09000012,,,,,7-8  ,,Life
17.34,,2012/13*,E09000012,,,,,9-10 ,,Life
8.18,,2013/14*,E09000012,,,,,0-4,,Life
19.98,,2013/14*,E09000012,,,,, 5-6 ,,Life
52.94,,2013/14*,E09000012,,,,,7-8  ,,Life
18.91,,2013/14*,E09000012,,,,,9-10 ,,Life
5.35,,2014/15*,E09000012,,,,,0-4,,Life
16.2,,2014/15*,E09000012,,,,, 5-6 ,,Life
55.71,,2014/15*,E09000012,,,,,7-8  ,,Life
22.75,,2014/15*,E09000012,,,,,9-10 ,,Life
,,2015/16*,E09000012,,,x,,0-4,,Life
20.98,,2015/16*,E09000012,,,,, 5-6 ,,Life
54.76,,2015/16*,E09000012,,,,,7-8  ,,Life
20.45,,2015/16*,E09000012,,,,,9-10 ,,Life
,,2016/17*,E09000012,,,x,,0-4,,Life
20.57,,2016/17*,E09000012,,,,, 5-6 ,,Life
53.83,,2016/17*,E09000012,,,,,7-8  ,,Life
19.83,,2016/17*,E09000012,,,,,9-10 ,,Life
5.97,,2011/12,E09000013,,,,,0-4,,Life
16.59,,2011/12,E09000013,,,,, 5-6 ,,Life
53.2,,2011/12,E09000013,,,,,7-8  ,,Life
24.24,,2011/12,E09000013,,,,,9-10 ,,Life
6.62,,2012/13*,E09000013,,,,,0-4,,Life
20.19,,2012/13*,E09000013,,,,, 5-6 ,,Life
52.52,,2012/13*,E09000013,,,,,7-8  ,,Life
20.66,,2012/13*,E09000013,,,,,9-10 ,,Life
,,2013/14*,E09000013,,,x,,0-4,,Life
15.8,,2013/14*,E09000013,,,,, 5-6 ,,Life
58.49,,2013/14*,E09000013,,,,,7-8  ,,Life
20.87,,2013/14*,E09000013,,,,,9-10 ,,Life
,,2014/15*,E09000013,,,x,,0-4,,Life
17.23,,2014/15*,E09000013,,,,, 5-6 ,,Life
50.25,,2014/15*,E09000013,,,,,7-8  ,,Life
28.47,,2014/15*,E09000013,,,,,9-10 ,,Life
,,2015/16*,E09000013,,,x,,0-4,,Life
13.59,,2015/16*,E09000013,,,,, 5-6 ,,Life
51.66,,2015/16*,E09000013,,,,,7-8  ,,Life
30.23,,2015/16*,E09000013,,,,,9-10 ,,Life
,,2016/17*,E09000013,,,x,,0-4,,Life
15.86,,2016/17*,E09000013,,,,, 5-6 ,,Life
56.38,,2016/17*,E09000013,,,,,7-8  ,,Life
23.47,,2016/17*,E09000013,,,,,9-10 ,,Life
8.15,,2011/12,E09000014,,,,,0-4,,Life
24.26,,2011/12,E09000014,,,,, 5-6 ,,Life
46.28,,2011/12,E09000014,,,,,7-8  ,,Life
21.32,,2011/12,E09000014,,,,,9-10 ,,Life
,,2012/13*,E09000014,,,x,,0-4,,Life
23.38,,2012/13*,E09000014,,,,, 5-6 ,,Life
48.43,,2012/13*,E09000014,,,,,7-8  ,,Life
21.51,,2012/13*,E09000014,,,,,9-10 ,,Life
5.95,,2013/14*,E09000014,,,,,0-4,,Life
20.36,,2013/14*,E09000014,,,,, 5-6 ,,Life
49.43,,2013/14*,E09000014,,,,,7-8  ,,Life
24.26,,2013/14*,E09000014,,,,,9-10 ,,Life
,,2014/15*,E09000014,,,x,,0-4,,Life
19.52,,2014/15*,E09000014,,,,, 5-6 ,,Life
52.32,,2014/15*,E09000014,,,,,7-8  ,,Life
23.72,,2014/15*,E09000014,,,,,9-10 ,,Life
,,2015/16*,E09000014,,,x,,0-4,,Life
24.38,,2015/16*,E09000014,,,,, 5-6 ,,Life
46.13,,2015/16*,E09000014,,,,,7-8  ,,Life
23.35,,2015/16*,E09000014,,,,,9-10 ,,Life
,,2016/17*,E09000014,,,x,,0-4,,Life
19.74,,2016/17*,E09000014,,,,, 5-6 ,,Life
51.01,,2016/17*,E09000014,,,,,7-8  ,,Life
26.35,,2016/17*,E09000014,,,,,9-10 ,,Life
8.45,,2011/12,E09000019,,,,,0-4,,Life
20.75,,2011/12,E09000019,,,,, 5-6 ,,Life
52.98,,2011/12,E09000019,,,,,7-8  ,,Life
17.81,,2011/12,E09000019,,,,,9-10 ,,Life
7.17,,2012/13*,E09000019,,,,,0-4,,Life
19.72,,2012/13*,E09000019,,,,, 5-6 ,,Life
57.39,,2012/13*,E09000019,,,,,7-8  ,,Life
15.72,,2012/13*,E09000019,,,,,9-10 ,,Life
7.02,,2013/14*,E09000019,,,,,0-4,,Life
15.74,,2013/14*,E09000019,,,,, 5-6 ,,Life
53.34,,2013/14*,E09000019,,,,,7-8  ,,Life
23.9,,2013/14*,E09000019,,,,,9-10 ,,Life
,,2014/15*,E09000019,,,x,,0-4,,Life
19.37,,2014/15*,E09000019,,,,, 5-6 ,,Life
58.59,,2014/15*,E09000019,,,,,7-8  ,,Life
18.49,,2014/15*,E09000019,,,,,9-10 ,,Life
,,2015/16*,E09000019,,,x,,0-4,,Life
16.02,,2015/16*,E09000019,,,,, 5-6 ,,Life
60.74,,2015/16*,E09000019,,,,,7-8  ,,Life
17.94,,2015/16*,E09000019,,,,,9-10 ,,Life
,,2016/17*,E09000019,,,x,,0-4,,Life
15.97,,2016/17*,E09000019,,,,, 5-6 ,,Life
60.34,,2016/17*,E09000019,,,,,7-8  ,,Life
19.28,,2016/17*,E09000019,,,,,9-10 ,,Life
4.36,,2011/12,E09000020,,,,,0-4,,Life
16.01,,2011/12,E09000020,,,,, 5-6 ,,Life
51.61,,2011/12,E09000020,,,,,7-8  ,,Life
28.01,,2011/12,E09000020,,,,,9-10 ,,Life
,,2012/13*,E09000020,,,x,,0-4,,Life
12.0,,2012/13*,E09000020,,,,, 5-6 ,,Life
52.61,,2012/13*,E09000020,,,,,7-8  ,,Life
30.74,,2012/13*,E09000020,,,,,9-10 ,,Life
4.71,,2013/14*,E09000020,,,,,0-4,,Life
11.58,,2013/14*,E09000020,,,,, 5-6 ,,Life
54.49,,2013/14*,E09000020,,,,,7-8  ,,Life
29.22,,2013/14*,E09000020,,,,,9-10 ,,Life
,,2014/15*,E09000020,,,x,,0-4,,Life
13.41,,2014/15*,E09000020,,,,, 5-6 ,,Life
49.71,,2014/15*,E09000020,,,,,7-8  ,,Life
31.0,,2014/15*,E09000020,,,,,9-10 ,,Life
,,2015/16*,E09000020,,,x,,0-4,,Life
14.36,,2015/16*,E09000020,,,,, 5-6 ,,Life
54.34,,2015/16*,E09000020,,,,,7-8  ,,Life
29.45,,2015/16*,E09000020,,,,,9-10 ,,Life
,,2016/17*,E09000020,,,x,,0-4,,Life
13.14,,2016/17*,E09000020,,,,, 5-6 ,,Life
49.86,,2016/17*,E09000020,,,,,7-8  ,,Life
30.05,,2016/17*,E09000020,,,,,9-10 ,,Life
7.33,,2011/12,E09000022,,,,,0-4,,Life
19.01,,2011/12,E09000022,,,,, 5-6 ,,Life
55.96,,2011/12,E09000022,,,,,7-8  ,,Life
17.69,,2011/12,E09000022,,,,,9-10 ,,Life
7.75,,2012/13*,E09000022,,,,,0-4,,Life
19.1,,2012/13*,E09000022,,,,, 5-6 ,,Life
52.88,,2012/13*,E09000022,,,,,7-8  ,,Life
20.26,,2012/13*,E09000022,,,,,9-10 ,,Life
8.07,,2013/14*,E09000022,,,,,0-4,,Life
20.61,,2013/14*,E09000022,,,,, 5-6 ,,Life
55.89,,2013/14*,E09000022,,,,,7-8  ,,Life
15.43,,2013/14*,E09000022,,,,,9-10 ,,Life
,,2014/15*,E09000022,,,x,,0-4,,Life
17.82,,2014/15*,E09000022,,,,, 5-6 ,,Life
56.31,,2014/15*,E09000022,,,,,7-8  ,,Life
21.65,,2014/15*,E09000022,,,,,9-10 ,,Life
,,2015/16*,E09000022,,,x,,0-4,,Life
15.77,,2015/16*,E09000022,,,,, 5-6 ,,Life
59.37,,2015/16*,E09000022,,,,,7-8  ,,Life
19.98,,2015/16*,E09000022,,,,,9-10 ,,Life
,,2016/17*,E09000022,,,x,,0-4,,Life
17.08,,2016/17*,E09000022,,,,, 5-6 ,,Life
53.24,,2016/17*,E09000022,,,,,7-8  ,,Life
23.49,,2016/17*,E09000022,,,,,9-10 ,,Life
6.26,,2011/12,E09000023,,,,,0-4,,Life
26.08,,2011/12,E09000023,,,,, 5-6 ,,Life
48.72,,2011/12,E09000023,,,,,7-8  ,,Life
18.95,,2011/12,E09000023,,,,,9-10 ,,Life
8.35,,2012/13*,E09000023,,,,,0-4,,Life
17.96,,2012/13*,E09000023,,,,, 5-6 ,,Life
51.18,,2012/13*,E09000023,,,,,7-8  ,,Life
22.5,,2012/13*,E09000023,,,,,9-10 ,,Life
,,2013/14*,E09000023,,,x,,0-4,,Life
20.72,,2013/14*,E09000023,,,,, 5-6 ,,Life
51.0,,2013/14*,E09000023,,,,,7-8  ,,Life
23.93,,2013/14*,E09000023,,,,,9-10 ,,Life
,,2014/15*,E09000023,,,x,,0-4,,Life
